30331,TORTILLA CHIP DIPPERS  ,9 / 16 OZ,CASE ,"Xochitl, Irving TX",DA,,,,,,,,,
27495,TX BUTTER PECAN POPCORN ,12 / 5.45OZ,CASE ,"Cornucopia Popcorn, Austin TX",DA,,,,,,,,,
25384,VANILLA EXTRACT PURE,4 / 1 GAL,CASE,"Deluxe Vanilla, Houston TX","AU,DA,HO",,,,,,,,,
30342,WHEAT PANCAKE WAFFLE MIX,4 / 10#,CASE ,"Homestead Gristmill, Waco TX",AU,,,,,,,,,
27496,WHITE CHEDDAR POPCORN NEW,12 / 2.9OZ,CASE ,"Cornucopia Popcorn, Austin TX",AU,,,,,,,,,
01286,WHITE GRITS,6 / 10#,CASE,"Homestead Gristmill, Waco TX","AU,DA",,,,,,,,,
01287,WHITE GRITS ,10# ,SPLIT,"Homestead Gristmill, Waco TX","AU,DA",,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
ITEM#,SPICES,PACK,UOM,ARTISAN,AVAILABLE LOCATION,,,,,,,,,
Various,FULL SPICE COLLECTION BLENDED LOCALLY,Various,Various,"Southern Style Spices, Manor TX","AU,DA,HO",,,,,,,,,
ITEM#,PANTRY PRODUCTS,PACK,UOM,ARTISAN,AVAILABLE LOCATION,,,,,,,,,
17711,FREDRICKSBURG PEACH TEA ,12 / 16.0 OZ,CASE ,"Texas Teas, Austin TX","AU,DA",,,,,,,,,
27827,MEDIUM CHIPOTLE SALSA,6 / 15oz,CASE,"Xochitl, Irving TX",AU,,,,,,,,,
27830,STONE GROUND MILD SALSA,6 / 15oz,CASE,"Xochitl, Irving TX",AU,,,,,,,,,
18417,SUGAR LAND SWEET TEA ,12 / 16.0 OZ,CASE ,"Texas Teas, Austin TX","AU,DA",,,,,,,,,
18416,UNSWEETENED READY TO DRINK TEA NEW,12 / 16.0 OZ,CASE ,"Texas Teas, Austin TX",DA,,,,,,,,,
25958,VANILLA BEAN DELUXE ,8 OZ,JAR,"Deluxe Vanilla, Houston TX",DA,,,,,,,,,
25935,VANILLA EXTRACT BAKERS BLEND ,4 / 1 GAL,CASE ,"Deluxe Vanilla, Houston TX","DA,HO",,,,,,,,,
25933,VANILLA EXTRACT BB BEAN PASTE ,4 / 1 GAL,CASE,"Deluxe Vanilla, Houston TX","AU,DA,HO",,,,,,,,,
11392,VANILLA EXTRACT PURE BEAN PASTE ,4 / 1 GAL,CASE,"Deluxe Vanilla, Houston TX","AU,DA",,,,,,,,,
24930,VANILLA EXTRACT PURE BEAN PASTE ,4 / 1 GAL,CASE ,"Deluxe Vanilla, Houston TX","DA,HO",,,,,,,,,
28535,VANILLA EXTRACT PURE SUGAR FREE ,4 / 1 GAL,CASE ,"Deluxe Vanilla, Houston TX","AU,HO",,,,,,,,,
18401,WHITE POTEET STRAWBERRY TEA  ,12/16.0 OZ,CASE ,"Texas Teas, Austin TX","AU,DA",,,,,,,,,
ITEM#,"SWEETS, ICE CREAM & DESSERTS",PACK,UOM,ARTISAN,AVAILABLE LOCATION,,,,,,,,,
26836,BLACK RASPBERRY CHOC CHIP ICE CREAM ,8 / 16 OZ,CASE,"Beth Marie Ice Cream, Grapevine TX","AU,HO",,,,,,,,,
09109,CANDY SLO POKE BITE SIZE ,15#,CASE,"Atkinson Candy Company, Lufkin TX","AU,DA,HO",,,,,,,,,
26834,ESPRESSO ICE CREAM ,9 / 16OZ,CASE,"Beth Marie Ice Cream, Grapevine TX","AU,DA",,,,,,,,,
26833,LOCAL TX HONEY & WHISKEY ICE CREAM ,9 / 16OZ,CASE,"Beth Marie Ice Cream, Grapevine TX","AU,HO",,,,,,,,,
26835,SALTY DOG ICE CREAM,9 / 16OZ,CASE,"Beth Marie Ice Cream, Grapevine TX",DA,,,,,,,,,
26209,VANILLA ICE CREAM ,9 / 16 OZ,CASE,"Beth Marie Ice Cream, Grapevine TX",DA,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , ,,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
 , , , , ,,,,,,,,,,
